,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state,target
35551,0,2430,0,556,0,1.0,1,0,1,0,0,0,5,0,37.4028,-121.931,4,0
35552,229,934,0,462,1,1.0,1,1,1,0,0,0,5,5,36.1818,-86.6416,42,1
35553,268,895,11,800,2,1.0,1,1,1,0,0,0,4,2,33.4367,-111.773,3,1
35554,196,1550,0,720,1,1.0,0,0,1,0,0,0,2,3,34.3134,-118.603,4,0
35555,221,944,11,1039,2,1.5,1,1,1,0,0,0,5,5,41.9349,-83.4141,22,1
35556,265,1385,0,944,2,2.0,1,1,0,0,0,0,5,0,30.4015,-86.9141,9,0
35557,89,1275,2,952,2,1.5,0,0,1,0,0,0,5,5,41.7997,-72.2478,6,0
35558,161,500,6,1102,1,1.0,1,1,0,1,1,1,3,0,35.8088,-90.6529,2,1
35559,302,1350,10,1512,4,2.0,0,0,0,0,0,0,4,5,29.8394,-97.8508,43,0
35560,252,1595,2,1300,2,2.5,1,1,1,0,0,0,5,6,30.3991,-86.6048,9,0
35561,147,1231,0,715,1,1.0,1,1,1,1,0,0,5,1,29.7419,-95.3998,43,0
35562,288,845,11,1200,2,1.5,0,0,0,0,0,0,5,5,37.2572,-79.9679,45,1
35563,274,1495,2,675,1,1.0,0,0,0,0,0,0,5,5,45.4967,-122.679,37,0
35564,164,2100,6,1752,3,2.0,0,0,0,1,0,0,5,1,48.3616,-114.342,26,0
35565,274,1527,11,800,2,1.0,1,1,0,0,0,0,5,3,45.5202,-122.866,37,0
35566,201,1795,6,1828,4,1.0,1,1,0,0,0,0,5,3,43.0015,-89.4171,48,0
35567,359,619,0,630,1,1.0,1,1,1,0,0,0,2,5,41.5928,-83.6461,35,1
35568,3,1750,0,1200,1,1.0,0,0,0,0,0,0,4,5,42.6534,-73.7549,34,0
35569,58,680,3,1400,2,1.0,0,0,1,0,0,0,4,5,39.1264,-83.0049,35,1
35570,382,1795,6,1300,3,1.5,0,0,0,0,0,0,4,1,47.4526,-120.281,47,0
35571,157,625,0,0,1,1.0,1,1,1,0,0,0,1,5,42.2765,-84.4442,22,1
35572,36,1585,0,1101,2,2.0,1,1,0,0,0,0,5,3,40.1899,-105.072,5,0
35573,394,1595,6,2600,3,2.5,0,0,0,0,0,0,5,1,35.8675,-80.2714,27,0
35574,90,750,0,700,1,1.0,0,0,0,0,0,1,2,5,34.758,-76.6228,27,1
35575,297,1200,0,900,1,0.0,1,1,1,0,0,0,2,2,40.7738,-111.891,44,1
35576,38,1175,0,1188,2,1.0,0,0,0,0,0,0,4,5,45.6765,-111.059,26,1
35577,268,1050,0,800,2,2.0,1,1,1,0,0,0,0,0,33.5082,-112.101,3,1
35578,81,1007,0,836,1,1.0,1,1,0,0,0,0,1,6,41.5851,-93.6217,12,1
35579,119,1250,11,980,2,1.5,0,0,1,0,0,0,5,2,36.7959,-119.829,4,0
35580,8,725,0,600,1,1.0,0,0,1,0,0,0,1,4,61.2179,-149.889,0,1
35581,243,750,6,1400,3,1.5,1,1,0,0,0,0,2,1,44.8133,-84.6655,22,1
35582,52,1631,0,1474,3,2.0,1,1,1,0,0,0,5,0,35.06,-80.8111,27,0
35583,215,1005,0,752,1,1.0,1,0,1,0,0,0,1,1,43.0101,-88.2385,48,1
35584,82,550,0,300,0,1.0,0,0,0,0,0,0,1,0,42.4489,-83.1269,22,1
35585,105,550,0,600,1,1.0,1,1,1,0,0,0,2,5,36.0738,-94.168,2,1
35586,21,693,0,700,1,1.0,1,1,1,0,0,0,4,5,30.4101,-91.0362,18,1
35587,255,875,0,960,2,1.0,1,1,1,0,0,0,1,5,41.1375,-96.043,12,1
35588,278,720,0,850,2,1.0,1,1,0,0,0,0,1,5,38.2326,-104.639,5,1
35589,199,1175,0,1400,2,1.5,1,1,1,0,0,0,5,5,37.4126,-79.1415,45,1
35590,323,1555,0,727,1,1.0,1,1,1,0,0,0,5,0,26.0348,-80.1381,9,0
35591,350,1295,0,760,2,1.0,1,1,1,0,0,0,2,2,38.0054,-121.359,4,0
35592,352,1155,0,778,1,1.0,1,1,0,0,0,0,1,5,43.0544,-76.1442,34,1
35593,56,1350,0,1100,2,1.0,1,0,1,0,0,0,1,6,41.9905,-87.7935,14,0
35594,200,605,0,574,1,1.0,1,1,1,0,0,0,4,5,32.6204,-83.6462,10,1
35595,80,1256,0,700,1,1.0,1,1,1,0,0,0,5,0,39.9059,-104.988,5,0
35596,228,1100,2,1150,2,2.0,0,0,1,0,0,0,5,0,33.4306,-79.1392,40,1
35597,37,0,0,900,2,1.0,0,0,1,1,0,0,5,5,37.0018,-86.4509,17,1
35598,323,1400,0,600,1,1.0,1,1,1,0,0,0,2,5,26.1195,-80.1147,9,0
35599,331,1500,0,667,1,1.0,0,0,1,0,0,0,5,5,38.9194,-76.7871,20,0
35600,234,2400,6,1600,3,1.5,0,0,0,0,0,0,5,2,40.6069,-74.1657,34,0
35601,201,1000,0,1100,1,2.0,0,0,1,0,0,0,5,5,43.1152,-89.366,48,1
35602,324,1150,0,1000,2,1.0,0,0,1,0,0,0,5,5,39.8052,-75.0696,31,1
35603,288,625,0,800,2,1.0,0,0,0,0,0,0,3,5,37.2731,-79.9664,45,1
35604,396,600,0,900,2,1.0,0,0,1,0,0,0,0,5,44.2847,-105.481,50,1
35605,201,1450,4,1450,3,1.5,1,1,0,0,0,0,5,1,43.0307,-89.4943,48,0
35606,285,1832,0,1736,2,2.0,1,1,0,0,0,0,0,1,39.6022,-119.731,33,0
35607,196,1450,0,610,1,1.0,0,0,1,0,0,0,2,0,33.9662,-118.115,4,0
35608,364,529,0,625,1,1.0,1,0,1,0,0,0,2,5,35.7331,-95.3404,36,1
35609,354,1189,0,1302,2,2.0,0,0,1,0,0,0,5,0,27.7188,-82.6627,9,1
35610,376,1244,0,954,2,2.0,1,1,1,0,0,0,4,0,36.3052,-119.261,4,0
35611,230,1675,6,1200,2,2.0,1,0,0,0,0,1,2,5,43.2082,-71.5414,30,0
35612,185,1875,6,2022,4,2.5,1,1,0,0,0,0,5,1,35.9977,-115.286,33,0
35613,290,650,6,850,1,1.0,1,1,1,0,0,0,4,5,42.2547,-89.1247,14,1
35614,112,1175,0,744,2,1.0,1,1,0,0,0,0,4,5,40.5255,-105.066,5,1
35615,356,880,0,923,2,1.0,1,1,1,0,0,0,4,3,33.1733,-94.9695,43,1
35616,299,920,0,1000,2,2.0,1,1,1,0,0,0,2,0,29.5391,-98.5513,43,1
35617,270,1055,0,645,1,1.0,0,0,0,0,0,1,1,1,40.4286,-79.9243,38,1
35618,193,580,0,590,1,1.0,1,1,1,0,0,0,2,5,34.7638,-92.3761,2,1
35619,259,1684,0,1091,2,2.0,0,0,1,0,0,0,0,0,28.4827,-81.4681,9,0
35620,293,1468,0,720,1,1.0,1,1,1,0,0,0,5,2,38.4851,-121.535,4,0
35621,35,1100,0,800,1,1.0,0,0,1,0,0,0,3,5,42.2026,-71.4361,19,1
35622,32,1100,0,869,1,1.0,1,1,1,0,0,0,5,5,40.4916,-89.0334,14,1
35623,339,1250,0,1028,2,1.0,1,1,0,0,0,0,5,0,47.664,-117.12,13,0
35624,130,929,0,1200,2,2.0,1,0,0,0,0,0,5,1,44.4777,-87.9921,48,1
35625,274,1810,11,1482,3,2.5,1,1,0,0,0,0,5,1,45.6458,-122.635,37,0
35626,259,1595,0,1300,3,2.0,0,0,1,0,0,0,0,0,28.5217,-81.2846,9,0
35627,185,775,2,850,2,1.0,0,0,1,0,0,0,3,0,36.1842,-115.224,33,1
35628,238,1795,0,665,1,1.0,1,0,1,0,0,0,1,5,40.8891,-74.0554,31,0
35629,119,1400,6,1350,3,2.0,0,0,0,0,0,0,0,1,36.828,-119.895,4,0
35630,379,0,0,800,2,1.0,1,1,0,0,0,0,5,5,42.3416,-92.1862,12,1
35631,390,650,0,990,3,1.0,1,1,1,1,0,1,4,5,33.8943,-98.5155,43,1
35632,289,1410,0,1200,3,1.0,1,0,1,0,0,0,1,5,43.1387,-77.5829,34,0
35633,228,1850,6,1700,4,3.0,0,1,0,0,0,0,5,1,33.6707,-78.948,40,0
35634,363,1346,11,1309,2,2.5,1,1,1,0,0,0,5,2,32.3225,-110.985,3,0
35635,340,1595,0,1900,3,2.0,1,1,1,0,0,1,0,0,37.1393,-93.3849,24,0
35636,232,1300,6,1200,3,2.0,0,1,1,0,0,0,0,3,30.0204,-90.0691,18,0
35637,65,1370,6,2193,4,2.5,1,1,1,0,0,0,4,1,34.1444,-80.8915,40,0
35638,262,1595,2,748,1,1.0,0,1,1,0,0,0,5,1,33.8014,-116.539,4,0
35639,307,661,0,800,1,1.0,1,1,1,0,0,0,4,5,26.8897,-82.2996,9,1
35640,48,710,0,707,1,1.0,1,1,1,0,0,0,5,0,31.2931,-92.4899,18,1
35641,19,1250,0,1040,2,2.0,1,1,1,0,0,0,4,0,35.4636,-118.79,4,0
35642,198,650,0,532,1,1.0,1,1,0,0,0,0,4,5,33.5354,-101.929,43,1
35643,132,1200,0,1500,4,4.0,1,1,1,0,0,0,0,0,34.854,-82.4051,40,1
35644,274,1160,0,245,0,1.0,1,1,0,1,0,1,1,5,45.522,-122.653,37,1
35645,222,1650,0,565,1,1.0,0,0,0,0,0,0,1,0,36.5983,-121.895,4,0
35646,93,1180,11,1876,3,2.5,0,1,0,0,0,0,5,1,39.4092,-77.9615,49,1
35647,299,1700,6,1196,2,1.0,0,0,0,0,0,0,5,3,29.4777,-98.4647,43,0
35648,13,525,0,850,1,1.0,0,0,1,0,0,0,4,5,41.9508,-80.5554,35,1
35649,35,2100,0,1100,2,1.0,1,0,1,0,0,0,5,5,42.3667,-71.1659,19,0
35650,389,700,4,1200,2,1.5,0,0,0,0,0,0,5,1,37.6862,-96.9824,16,1
35651,265,1150,6,1320,3,2.0,0,0,1,0,0,0,4,1,30.6362,-86.95,9,1
35652,128,995,6,1085,3,1.0,0,0,1,0,0,0,4,5,42.9637,-85.642,22,1
35653,197,1095,0,1400,2,1.0,0,0,0,0,0,0,0,3,38.2222,-85.6885,17,1
35654,82,1160,6,1315,4,2.5,1,1,1,0,0,0,0,0,42.4759,-83.3788,22,1
35655,301,1850,0,675,1,1.0,0,0,0,0,0,0,2,0,35.2796,-120.663,4,0
35656,308,675,0,900,3,2.0,0,0,1,0,0,0,0,0,31.7779,-81.6291,10,1
35657,175,870,10,840,2,2.0,0,0,1,0,0,0,4,5,41.2952,-89.0695,14,1
35658,266,550,0,682,1,1.0,1,1,0,0,0,0,0,5,40.6994,-89.601,14,1
35659,75,989,0,733,1,1.0,1,1,0,0,0,0,5,5,29.1168,-81.0239,9,1
35660,81,900,6,1117,3,2.0,0,0,1,0,0,0,4,5,41.609,-93.6347,12,1
35661,74,825,6,1304,3,1.5,1,1,1,0,0,0,4,6,39.5239,-84.3906,35,1
35662,216,1124,0,830,1,1.0,0,0,0,0,0,0,1,3,44.9487,-93.0877,23,1
35663,51,1300,6,1000,3,1.0,0,0,1,0,0,0,4,5,32.8525,-79.9925,40,0
35664,283,1200,4,1138,4,1.5,0,0,0,0,0,0,4,5,40.327,-75.9948,38,1
35665,353,925,0,835,1,1.0,1,1,1,0,0,0,2,5,30.4679,-84.2751,9,1
35666,220,650,0,735,2,1.0,0,0,1,0,0,0,4,2,35.1104,-114.621,3,1
35667,15,1405,0,1059,2,1.0,1,1,1,0,0,0,0,0,33.9961,-84.3342,10,0
35668,342,750,0,849,2,1.0,1,1,1,0,0,0,1,5,45.1051,-95.0232,23,1
35669,105,895,4,1206,2,2.0,1,1,0,0,0,0,4,1,36.3881,-94.2166,2,1
35670,300,1750,0,700,2,1.0,0,0,1,0,0,0,2,2,33.1657,-117.348,4,0
35671,381,850,0,1000,3,2.0,1,1,0,0,0,0,5,1,44.4617,-89.5376,48,1
35672,70,1095,0,720,2,1.0,1,1,0,0,0,0,2,5,44.5557,-123.281,37,1
35673,188,610,0,400,1,1.0,0,0,1,0,0,1,5,5,40.6116,-75.3694,38,1
35674,219,1950,11,1447,3,2.5,0,0,1,0,0,0,4,1,37.5338,-120.868,4,0
35675,274,1104,0,1040,2,2.0,1,1,1,0,0,0,2,2,45.6931,-122.542,37,1
35676,82,900,6,1000,3,1.0,1,1,1,0,0,0,4,3,42.4752,-82.9762,22,1
35677,378,2550,0,1080,1,1.0,1,1,0,0,0,0,5,1,38.8024,-77.0599,7,0
35678,8,1265,0,1310,3,2.5,1,1,1,0,0,0,5,1,61.6303,-148.987,0,0
35679,382,1350,6,1400,3,1.0,0,0,0,0,0,0,4,2,47.4312,-120.346,47,0
35680,114,950,0,1387,3,2.0,1,1,0,0,0,0,4,1,35.333,-94.3082,2,1
35681,137,875,0,650,1,1.0,0,0,1,0,0,0,1,5,41.5639,-72.6553,6,1
35682,288,975,0,2048,5,2.5,1,1,1,0,0,0,0,0,37.0014,-79.5658,45,1
35683,274,1354,0,770,1,1.0,1,1,1,0,0,0,5,0,45.3333,-122.756,37,0
35684,139,1200,6,300,1,1.0,0,0,1,0,0,0,2,4,21.2768,-157.814,11,1
35685,26,2500,6,2614,4,2.5,0,0,0,0,0,0,4,1,44.117,-121.286,37,0
35686,231,2185,0,900,2,1.0,1,1,1,0,0,0,5,0,41.306,-72.9259,6,0
35687,18,1069,6,1305,3,2.0,1,1,1,0,0,0,4,1,30.1238,-97.8393,43,1
35688,75,1320,0,850,2,1.0,1,1,1,0,0,0,2,0,29.1699,-81.0381,9,0
35689,116,550,0,700,1,1.0,0,0,1,0,0,0,3,5,41.085,-85.1583,15,1
35690,294,1275,6,1549,3,2.0,0,0,1,0,0,0,4,1,43.1405,-83.8711,22,0
35691,369,900,3,1300,1,1.0,0,0,0,0,0,0,4,5,32.5742,-95.4271,43,1
35692,33,925,0,950,2,1.0,0,0,0,0,0,0,5,2,43.7074,-116.627,13,1
35693,36,1275,0,718,1,1.0,1,1,1,0,0,0,5,0,39.8659,-105.048,5,0
35694,50,850,0,1000,2,1.0,0,0,0,0,0,1,1,1,40.1117,-88.2174,14,1
35695,350,1000,0,900,2,0.0,1,1,1,0,0,0,0,0,37.9611,-121.284,4,1
35696,263,1500,0,956,2,2.0,1,1,0,0,0,0,5,6,30.3635,-86.2632,9,0
35697,165,1300,2,708,0,1.0,1,1,1,0,0,0,5,5,39.1053,-94.5885,16,0
35698,286,1495,6,700,1,1.0,1,1,1,0,0,0,5,5,41.7415,-71.3809,39,0
35699,42,1139,0,934,2,1.0,1,1,0,0,0,0,1,5,42.7605,-78.8298,34,1
35700,210,895,0,480,1,1.0,1,1,1,0,0,0,2,6,42.3215,-122.874,37,1
35701,169,650,11,1178,2,1.5,1,1,1,0,0,0,4,5,31.1252,-97.6974,43,1
35702,308,935,2,800,1,1.0,1,1,0,0,0,0,4,5,32.0175,-80.997,10,1
35703,216,1695,0,1500,3,1.0,0,0,0,0,0,0,1,5,44.9503,-93.2536,23,0
35704,330,650,4,1100,2,1.0,0,0,0,0,0,0,4,1,37.7746,-89.3398,14,1
35705,220,910,0,915,2,2.0,1,1,1,0,0,0,2,2,35.1715,-114.539,3,1
35706,215,950,0,995,2,1.0,0,0,0,0,0,0,2,5,42.9951,-88.2355,48,1
35707,26,1850,6,1552,3,2.0,0,0,0,0,0,0,4,1,44.3241,-121.234,37,0
35708,197,850,6,840,3,1.0,1,1,1,0,0,0,4,5,38.1744,-85.6708,17,1
35709,223,754,0,1010,2,2.0,1,1,1,0,0,0,4,0,32.8355,-86.6425,1,1
35710,157,499,0,700,2,1.0,0,0,0,0,0,0,2,5,32.3457,-90.8578,25,1
35711,210,1250,4,1100,2,2.5,0,0,1,0,0,0,5,1,42.3056,-122.884,37,0
35712,249,1199,10,1027,2,2.0,0,0,1,0,0,0,5,2,28.9315,-81.7662,9,1
35713,190,695,0,700,2,1.0,1,1,1,0,0,0,0,5,38.0474,-84.4843,17,1
35714,6,675,0,700,2,1.0,1,1,1,0,0,0,5,2,35.2112,-101.884,43,1
35715,387,1300,6,1000,1,2.0,0,0,0,0,0,0,5,2,42.1588,-72.6202,19,0
35716,378,1335,0,988,1,1.0,0,0,1,0,0,0,2,5,38.8502,-77.1448,7,0
35717,24,1700,2,667,1,1.0,0,0,0,0,0,0,5,5,48.763,-122.424,47,0
35718,230,1450,0,984,2,1.0,1,1,1,0,0,0,5,5,43.5114,-71.4686,30,0
35719,165,725,0,600,1,1.0,1,1,1,0,0,0,1,5,39.0541,-94.5961,16,1
35720,295,1400,0,1300,3,2.0,1,1,1,0,0,0,5,1,44.9948,-122.976,37,0
35721,373,999,0,400,0,1.0,1,1,1,1,0,0,2,5,34.2054,-119.185,4,1
35722,105,575,10,800,2,2.0,0,0,1,0,0,0,4,0,34.9979,-78.9188,27,1
35723,231,2100,11,1600,3,2.5,0,0,1,0,0,0,5,1,41.3777,-72.9208,6,0
35724,119,1050,2,841,2,1.0,0,0,0,0,0,0,2,2,36.8093,-119.804,4,1
35725,53,1599,0,1056,2,1.5,1,1,0,0,0,0,5,5,38.0361,-78.4541,45,0
35726,308,1143,0,1158,2,1.0,1,1,1,0,0,0,5,0,32.0039,-80.9705,10,1
35727,265,1225,6,1422,3,2.0,1,1,0,0,0,0,4,1,30.5043,-87.1698,9,0
35728,154,2000,2,600,1,1.0,1,1,1,0,0,0,5,2,33.7147,-117.759,4,0
35729,2,1200,0,900,2,1.0,1,1,1,0,0,0,1,5,41.1038,-81.548,35,1
35730,272,1200,6,1300,3,2.0,0,1,1,0,0,0,4,0,40.9309,-75.4104,38,1
35731,80,1300,0,626,1,1.0,1,1,1,0,0,0,5,0,39.8842,-105.095,5,0
35732,196,2700,0,713,1,1.0,1,1,1,0,0,0,1,1,34.0883,-118.385,4,0
35733,162,575,0,800,2,1.0,0,0,0,0,0,0,4,6,36.87,-94.3732,24,1
35734,364,775,6,996,2,1.0,0,0,1,0,0,0,4,1,36.1771,-95.8867,36,1
35735,357,665,0,514,1,1.0,1,1,1,0,0,0,2,5,33.6173,-96.6453,36,1
35736,244,1200,6,1100,2,1.5,0,0,0,0,0,1,2,3,40.0853,-80.7388,35,1
35737,105,1350,11,1377,3,2.5,1,1,0,0,0,0,5,1,36.0614,-94.2007,2,0
35738,167,1450,6,1400,3,2.0,0,0,1,0,0,0,5,1,46.2475,-119.151,47,0
35739,51,1200,11,1175,2,2.0,0,0,0,1,0,0,5,5,32.905,-80.0876,40,1
35740,363,890,0,943,2,2.0,1,1,1,0,0,0,2,5,32.2181,-110.81,3,1
35741,272,1100,6,900,1,1.0,1,1,1,0,0,0,4,5,41.24,-74.938,38,1
35742,188,795,0,900,1,1.0,0,0,0,0,0,0,4,5,40.6978,-75.1889,38,1
35743,230,2400,0,1000,2,2.0,0,0,0,0,0,0,2,5,42.4581,-71.0632,30,0
35744,300,1775,0,952,2,1.0,1,0,1,0,0,0,2,0,32.7944,-117.195,4,0
35745,262,1700,6,1517,3,2.0,1,1,1,0,0,0,4,1,33.9822,-116.508,4,0
35746,378,1650,2,726,1,1.0,0,0,0,1,0,0,5,1,38.8364,-77.1062,7,0
35747,154,1468,0,963,2,0.0,1,1,1,0,0,0,0,0,33.5657,-117.213,4,0
35748,262,1150,2,600,1,1.0,0,0,1,0,0,0,1,2,33.859,-116.556,4,1
35749,284,720,0,784,2,1.0,0,0,0,1,0,0,2,5,40.5618,-122.361,4,1
35750,8,820,0,470,1,1.0,1,1,0,0,0,0,2,0,61.1681,-149.838,0,1
35751,158,1300,6,1500,3,2.0,0,0,0,0,0,0,4,5,30.2557,-81.5875,9,0
35752,373,1875,2,967,2,1.5,1,1,1,0,0,0,5,2,34.1466,-119.195,4,0
35753,8,1295,4,800,2,1.0,0,1,1,0,0,0,5,5,61.2071,-149.857,0,0
35754,108,728,0,984,2,1.5,1,1,1,0,0,0,5,0,42.9259,-83.6389,22,1
35755,202,1400,0,1050,2,1.5,0,0,0,0,0,0,5,5,43.51,-70.4305,21,0
35756,340,750,6,1600,3,1.0,0,0,1,0,0,0,4,5,37.131,-93.0964,24,1
35757,24,1775,6,1441,3,2.0,0,0,1,0,0,0,5,1,48.7943,-122.468,47,0
35758,274,1195,0,733,1,1.0,1,1,1,0,0,0,5,2,45.4965,-122.867,37,1
35759,139,1800,0,375,1,1.0,1,1,0,0,0,1,1,2,21.5821,-158.14,11,0
35760,300,2160,0,645,1,1.0,0,0,1,0,0,0,0,0,32.7973,-117.139,4,0
35761,66,1,0,900,2,1.0,0,0,1,1,0,0,3,5,38.5446,-92.2146,24,1
35762,85,850,6,2208,3,2.0,1,1,1,1,0,0,0,1,46.8147,-92.1998,23,1
35763,352,820,0,590,2,1.0,0,0,1,0,0,0,3,5,43.0585,-76.1197,34,1
35764,3,650,0,800,1,1.0,1,1,0,0,0,0,3,5,43.007,-74.2179,34,1
35765,395,2580,11,1325,2,2.0,1,0,0,0,0,0,2,5,42.2729,-71.7995,19,0
35766,360,1045,11,1280,3,1.5,1,1,0,0,0,0,4,5,39.0169,-95.7661,16,1
35767,176,550,6,898,2,1.0,0,0,1,0,0,0,4,5,30.5268,-92.0932,18,1
35768,54,865,0,1250,2,1.5,0,1,1,0,1,0,4,5,35.089,-85.3144,42,1
35769,232,1100,6,1500,3,2.0,0,0,1,0,0,0,4,5,29.8948,-90.1124,18,1
35770,18,1313,0,652,1,1.0,1,1,0,0,0,0,4,2,30.451,-97.6156,43,0
35771,3,1200,6,1529,3,2.0,0,0,0,0,0,0,4,1,31.6291,-84.1134,10,1
35772,0,1975,0,600,1,1.0,1,1,1,0,0,0,2,2,37.6522,-122.09,4,0
35773,54,1250,6,1215,4,3.0,1,1,1,0,0,0,4,5,35.0942,-85.1757,42,0
35774,35,2650,0,1366,3,1.0,0,0,0,0,0,0,2,5,42.4042,-71.1402,19,0
35775,352,625,0,550,1,1.0,0,0,0,0,0,0,2,5,43.0389,-76.2671,34,1
35776,234,1650,0,525,1,1.0,1,1,1,0,0,0,3,5,40.5923,-73.7933,34,0
35777,40,700,0,1100,2,2.5,0,0,1,0,0,0,4,0,26.1995,-97.6658,43,1
35778,123,995,0,325,1,1.0,0,0,0,0,0,1,5,5,28.9699,-95.414,43,1
35779,158,1095,9,350,1,1.0,0,1,0,0,0,0,3,5,30.2838,-81.3888,9,1
35780,11,460,0,700,1,1.0,0,0,0,0,0,0,4,5,44.2668,-88.3387,48,1
35781,374,700,4,740,0,1.0,1,1,0,1,0,0,4,5,44.9532,-72.1353,46,1
35782,203,550,0,500,2,1.0,1,1,1,0,0,0,5,5,39.1098,-96.7048,16,1
35783,20,999,0,707,1,1.0,1,1,1,0,0,0,5,1,39.2895,-76.6195,20,1
35784,132,955,0,1313,2,2.0,1,1,1,0,0,0,4,5,34.8914,-82.2869,40,1
35785,158,1185,2,1180,2,2.0,1,1,0,0,0,0,5,5,30.2657,-81.4606,9,1
35786,222,1941,0,659,2,1.0,1,1,1,0,0,0,2,2,36.7227,-121.654,4,0
35787,47,1800,0,1125,2,2.0,1,1,1,0,0,0,5,5,40.4377,-74.5188,31,0
35788,0,2445,0,900,2,1.0,1,0,1,0,0,0,2,1,37.9156,-122.299,4,0
35789,237,600,0,45,2,1.0,0,0,0,0,0,0,2,5,48.2419,-101.294,28,1
35790,135,1075,6,1300,2,1.5,0,0,1,0,0,0,4,5,40.2218,-77.0063,38,1
35791,340,1000,6,1600,3,2.0,0,1,0,0,0,0,4,1,39.988,-89.8637,14,1
35792,107,1420,0,1100,2,2.0,1,1,1,0,0,0,5,5,35.2115,-111.589,3,0
35793,15,1035,0,1400,2,1.5,1,1,1,0,0,0,4,5,33.7997,-84.2178,10,1
35794,272,1100,0,1000,2,1.0,0,0,1,0,0,0,5,5,41.0146,-75.1812,38,1
35795,165,1200,4,2000,3,3.0,1,1,1,0,0,0,4,1,39.0216,-94.2175,16,1
35796,238,1595,0,650,1,1.0,0,0,0,0,0,0,2,5,40.8319,-74.2428,31,0
35797,188,1600,6,1208,3,1.5,0,0,1,0,0,0,4,1,40.5554,-75.4874,38,0
35798,82,425,0,400,0,1.0,0,0,1,0,0,0,2,6,42.3169,-83.11,22,1
35799,128,850,0,928,2,1.0,0,0,0,0,0,0,0,5,42.9815,-85.662,22,1
35800,3,800,0,1409,2,2.0,1,1,0,0,0,0,1,6,42.6534,-73.7521,34,1
35801,28,450,0,1500,3,1.0,1,1,1,0,0,1,5,5,42.0972,-75.9219,34,1
35802,129,625,0,800,1,1.0,0,0,1,0,0,0,0,5,46.8441,-114.02,26,1
35803,156,1395,0,1028,2,1.0,1,1,0,0,1,0,5,5,42.4861,-76.473,34,0
35804,12,950,4,1000,2,2.0,1,1,0,0,0,0,5,5,35.3192,-82.5,27,1
35805,147,1956,0,1180,2,2.0,1,1,1,0,0,0,5,0,29.6974,-95.3868,43,0
35806,229,975,0,700,1,1.0,1,1,1,0,0,0,2,0,36.0655,-86.6891,42,1
35807,35,2400,0,825,1,1.0,0,0,1,0,0,0,5,5,42.3679,-71.1984,19,0
35808,300,1895,2,1212,3,2.0,0,0,1,0,0,0,5,2,32.7876,-116.999,4,0
35809,117,1710,0,1067,2,2.0,1,1,0,0,0,0,5,1,39.4312,-77.4019,20,0
35810,293,1595,6,1328,3,1.0,0,0,0,0,0,0,4,1,38.5961,-121.312,4,0
35811,35,1844,0,448,1,1.0,1,1,0,1,0,1,1,1,42.2737,-71.0306,19,0
35812,395,1375,0,696,1,1.0,1,1,1,0,0,0,1,0,42.2602,-71.8048,19,0
35813,36,2350,6,2000,3,2.0,1,1,0,0,0,1,2,3,39.7626,-105.145,5,0
35814,124,2400,0,1500,2,2.5,1,1,0,0,0,1,5,5,43.6634,-72.7963,34,0
35815,147,1036,0,755,1,1.0,1,1,1,1,0,0,5,0,30.1531,-95.4596,43,1
35816,69,899,0,570,0,1.0,1,1,1,0,0,0,2,5,27.7163,-97.344,43,1
35817,230,1400,2,850,2,1.0,1,1,1,0,1,0,1,5,42.7232,-71.4968,30,0
35818,201,640,0,250,0,1.0,0,0,1,0,0,0,1,5,43.0692,-89.4028,48,1
35819,182,1185,11,1565,5,2.5,1,1,1,0,0,0,0,0,42.4714,-84.4221,22,1
35820,300,1847,0,948,2,2.0,1,1,1,0,0,0,2,5,32.8058,-116.979,4,0
35821,268,1335,0,693,1,1.0,1,1,0,1,0,0,5,0,33.4557,-112.069,3,0
35822,6,950,10,1191,3,2.0,0,0,1,0,0,0,4,5,35.2768,-101.82,43,1
35823,193,675,4,768,2,1.0,0,0,0,0,0,0,4,0,34.6478,-92.3849,2,1
35824,65,720,0,685,1,1.0,0,0,1,0,0,0,0,0,33.9764,-81.2256,40,1
35825,398,1350,6,1460,3,1.0,1,1,0,0,0,0,4,3,39.7842,-76.7207,38,0
35826,243,1200,10,1600,3,2.0,1,1,1,0,0,0,4,3,45.3365,-84.2123,22,1
35827,112,1120,0,504,0,1.0,1,1,1,0,1,0,5,5,40.5391,-105.098,5,1
35828,232,1450,6,1350,2,3.0,0,0,0,0,0,0,5,5,29.9613,-90.1553,18,0
35829,61,615,0,630,1,1.0,1,1,1,1,0,0,1,5,41.3979,-81.5105,35,1
35830,36,2250,11,1500,3,2.5,1,1,0,0,0,0,5,1,40.1517,-105.149,5,0
35831,7,1150,0,800,3,1.0,0,0,1,0,0,0,2,5,42.0192,-93.6485,12,1
35832,324,1250,11,968,2,1.0,0,0,1,0,0,0,4,6,39.7187,-74.958,31,0
35833,202,1000,0,730,2,1.0,1,1,0,0,0,0,3,3,44.8081,-68.7687,21,1
35834,170,300,0,720,2,1.0,0,0,1,0,0,0,0,0,40.0208,-92.5077,24,1
35835,234,1425,0,470,0,1.0,1,0,1,0,0,0,1,3,40.9079,-73.838,34,0
35836,133,779,11,1320,3,2.0,0,0,1,0,0,0,5,5,30.4769,-89.0697,25,1
